Date, Open, Close, Volume
2018-12-31,23.270000,23.345200,24329
2019-01-02,23.370000,23.370100,4549
2019-01-03,23.350000,23.441600,9303
2019-01-04,23.410000,23.370000,27539
2019-01-07,23.364100,23.370000,21468
2019-01-08,23.410000,23.340000,24868
2019-01-09,23.410000,23.406600,9432
2019-01-10,23.470000,23.380000,21626
2019-01-11,23.390000,23.461300,26476
2019-01-14,23.510000,23.456100,20770
2019-01-15,23.390000,23.450000,313170
2019-01-16,23.490000,23.440000,18036
2019-01-17,23.510000,23.520000,111653
2019-01-18,23.550000,23.488900,28665
2019-01-22,23.610000,23.563800,30948
2019-01-23,23.549000,23.520100,18621
2019-01-24,23.710000,23.719400,30162
2019-01-25,23.820000,23.690000,10319
2019-01-28,23.580000,23.710000,12650
2019-01-29,23.750000,23.780000,37194
2019-01-30,23.910000,23.829700,23124
2019-01-31,24.070000,24.004000,17415
2019-02-01,24.040000,23.790000,33928
2019-02-04,23.760000,23.800100,16764
2019-02-05,23.798600,23.878000,19530
2019-02-06,24.060000,23.890000,233354
2019-02-07,24.100000,23.960000,38970
2019-02-08,23.930000,23.960600,12747
2019-02-11,23.900700,23.930000,14680
2019-02-12,23.790000,23.925000,98805
2019-02-13,23.920000,23.885000,26666
2019-02-14,24.050000,23.940000,13278
2019-02-15,23.911100,23.911100,200
2019-02-19,24.020000,23.990000,37137
2019-02-20,24.030000,23.980000,40499
2019-02-21,23.894500,23.930000,29462
2019-02-22,24.030000,24.020000,21629
2019-02-25,24.100000,24.014800,34613
2019-02-26,24.080000,24.060000,171595
2019-02-27,24.040000,24.010000,68670
2019-02-28,24.010000,23.950000,228702
2019-03-01,24.030000,23.820100,10756
2019-03-04,23.820000,23.933600,16468
2019-03-05,23.870000,23.914500,21440
2019-03-06,23.940000,23.990000,22140
2019-03-07,24.030000,24.065800,29087
2019-03-08,24.130000,24.050000,53505
2019-03-11,24.090000,24.060000,37541
2019-03-12,24.020000,24.086200,21249
2019-03-13,24.120000,24.130000,11729
2019-03-14,24.110000,24.110000,235
2019-03-15,24.160000,24.180000,16510
2019-03-18,24.210000,24.175000,28891
2019-03-19,24.152700,24.130000,14233
2019-03-20,24.200000,24.277900,66099
2019-03-21,24.390000,24.320000,27158
2019-03-22,24.470000,24.470000,100
2019-03-25,24.432700,24.520000,21205
2019-03-26,24.490000,24.520000,39882
2019-03-27,24.630000,24.570000,7560
2019-03-28,24.482500,24.510100,11130
2019-03-29,24.520000,24.555000,7447
2019-04-01,24.490000,24.370000,3662
2019-04-02,24.340000,24.400000,17370
2019-04-03,24.390000,24.380000,32239
2019-04-04,24.310000,24.430000,42916
2019-04-05,24.350000,24.450000,18832
2019-04-08,24.470000,24.420000,30348
2019-04-09,24.530000,24.480000,38155
2019-04-10,24.550000,24.520000,7860
2019-04-11,24.440100,24.550000,26670
2019-04-12,24.490000,24.470000,14625
