Date, Open, Close, Volume
2018-12-31,19.080000,19.220000,1784409
2019-01-02,18.970000,19.751000,1802704
2019-01-03,19.680000,19.420000,1567712
2019-01-04,19.900000,21.085000,3790762
2019-01-07,20.980000,20.730000,2629707
2019-01-08,20.930000,20.850000,2336216
2019-01-09,20.970000,21.175000,3777217
2019-01-10,20.900000,21.480000,2054878
2019-01-11,21.410000,21.230000,1942981
2019-01-14,20.920000,21.015000,1936878
2019-01-15,20.990000,20.795000,1322090
2019-01-16,20.790000,21.115000,1810183
2019-01-17,21.120000,21.579900,1947788
2019-01-18,21.770000,22.060000,2081780
2019-01-22,21.810000,21.070000,3248118
2019-01-23,21.210000,20.625000,1912394
2019-01-24,20.580000,20.635000,2288939
2019-01-25,21.050000,21.720000,2853781
2019-01-28,21.540000,21.500000,1991190
2019-01-29,21.470000,21.740000,1080335
2019-01-30,22.580000,22.805000,2664533
2019-01-31,22.320000,21.990000,3069885
2019-02-01,21.790000,22.440000,1925580
2019-02-04,22.390000,22.480000,1256536
2019-02-05,22.500000,22.775000,1995693
2019-02-06,22.590000,22.655000,1341940
2019-02-07,22.440000,21.850000,2283350
2019-02-08,21.660000,21.775000,2177766
2019-02-11,21.860000,22.235000,4761487
2019-02-12,22.130000,23.000000,4742562
2019-02-13,22.790000,22.565000,3881679
2019-02-14,22.390000,22.955000,1868261
2019-02-15,23.260000,23.360000,3181547
2019-02-19,23.200000,23.905000,2541071
2019-02-20,23.900000,24.590000,3322166
2019-02-21,24.560000,24.240000,1662093
2019-02-22,24.470000,24.820000,3252198
2019-02-25,24.970000,24.910000,2051305
2019-02-26,24.780000,24.710000,1894888
2019-02-27,24.790000,24.850000,2015527
2019-02-28,24.820000,24.790000,2703632
2019-03-01,25.060000,24.920000,3056010
2019-03-04,25.030000,24.480000,2181143
2019-03-05,24.410000,24.110000,1798066
2019-03-06,24.230000,24.260000,1599477
2019-03-07,24.170000,23.700000,2618422
2019-03-08,23.500000,23.360000,2270477
2019-03-11,23.550000,23.910000,2074870
2019-03-12,23.990000,24.085000,1810243
2019-03-13,24.330000,24.420000,2087325
2019-03-14,24.170000,23.450000,3052117
2019-03-15,23.535000,23.170000,2172970
2019-03-18,22.340000,22.440000,2961020
2019-03-19,22.620000,22.170000,2077986
2019-03-20,22.100000,22.330000,1973624
2019-03-21,22.230000,22.880000,2072335
2019-03-22,22.700000,21.680000,2075145
2019-03-25,21.700000,21.360000,2431185
2019-03-26,21.570000,21.350000,1857230
2019-03-27,21.380000,21.425000,2653332
2019-03-28,21.520000,21.910000,2334660
2019-03-29,22.050000,22.490000,2421391
2019-04-01,22.890000,23.130000,1161187
2019-04-02,23.200000,22.970000,2040041
2019-04-03,23.230000,24.090000,3727014
2019-04-04,24.070000,24.330000,2703529
2019-04-05,24.300000,24.090000,1620596
2019-04-08,24.110000,24.120000,1539424
2019-04-09,23.930000,23.700000,2595051
2019-04-10,23.810000,23.930000,1699966
2019-04-11,23.990000,24.060000,1282078
2019-04-12,24.480000,24.750000,2027945
2019-04-15,25.660000,24.520000,2900958
2019-04-16,24.520000,24.930000,1607610
2019-04-17,25.140000,24.800000,2786254
2019-04-18,24.920000,24.790000,1641440
2019-04-22,24.710000,24.230000,1448630
2019-04-23,24.270000,24.180000,2535437
2019-04-24,24.110000,23.520000,1434420
2019-04-25,23.500000,22.750000,2268134
