Date, Open, Close, Volume
2018-12-31,38.740000,38.835000,4759680
2019-01-02,38.820000,38.400000,5248984
2019-01-03,38.380000,39.090000,5313965
2019-01-04,39.120000,39.760000,5123213
2019-01-07,39.810000,40.425000,4351948
2019-01-08,40.790000,41.155000,5635876
2019-01-09,40.350000,40.400000,3921222
2019-01-10,40.420000,41.400000,5628954
2019-01-11,41.450000,41.780000,5046624
2019-01-14,41.650000,41.735000,3157573
2019-01-15,41.680000,41.905000,3941731
2019-01-16,41.970000,42.250000,4252568
2019-01-17,42.280000,42.960000,4041435
2019-01-18,43.200000,43.435000,4813004
2019-01-22,43.510000,43.230000,7554782
2019-01-23,43.680000,43.965000,4643603
2019-01-24,43.450000,43.490000,4308027
2019-01-25,43.560000,43.275000,6465858
2019-01-28,43.420000,43.490000,3104946
2019-01-29,43.650000,43.545000,2633278
2019-01-30,43.490000,43.750000,2815214
2019-01-31,43.730000,44.460000,3063910
2019-02-01,44.700000,44.220000,3815544
2019-02-04,44.230000,43.830000,2747379
2019-02-05,43.830000,44.605000,3693979
2019-02-06,44.480000,43.840000,2893906
2019-02-07,43.000000,43.805000,3569395
2019-02-08,43.710000,43.920000,2636671
2019-02-11,44.080000,43.935000,3212530
2019-02-12,43.990000,44.865000,3455286
2019-02-13,44.840000,44.460000,2561384
2019-02-14,44.190000,44.530000,2471392
2019-02-15,44.840000,45.000000,3397681
2019-02-20,45.740000,46.950000,5749058
2019-02-21,46.750000,46.950000,4540838
2019-02-22,44.640000,46.580000,9285482
2019-02-25,46.730000,46.200000,5624652
2019-02-26,46.550000,46.850000,5373763
2019-02-27,46.750000,47.080000,3732014
2019-02-28,47.150000,47.130000,3315195
2019-03-01,47.250000,47.220000,2915448
2019-03-04,47.300000,46.800000,3009302
2019-03-05,46.620000,46.820000,3171816
2019-03-06,46.920000,46.810000,2632391
2019-03-07,46.510000,46.410000,2680873
2019-03-08,46.580000,46.560000,2096099
2019-03-11,46.460000,46.910000,2507841
2019-03-12,46.920000,46.840000,2469046
2019-03-13,46.830000,47.105000,2933398
2019-03-14,47.500000,47.460000,4586421
2019-03-15,47.660000,47.510000,3376091
2019-03-18,47.420000,47.620000,3085592
2019-03-19,47.410000,47.240000,4151801
2019-03-20,48.340000,48.280000,11160680
2019-03-21,48.230000,50.050000,6331002
2019-03-22,50.220000,50.740000,4867413
2019-03-25,50.540000,51.080000,2953769
2019-03-26,51.200000,51.800000,3418933
2019-03-27,51.680000,51.300000,3373522
2019-03-28,51.420000,51.500000,3542282
2019-03-29,51.460000,51.760000,3569254
2019-04-01,51.740000,50.980000,2872035
2019-04-02,50.990000,50.975000,4390621
2019-04-03,50.820000,50.290000,4376202
2019-04-04,50.430000,50.260000,2749362
2019-04-05,50.250000,50.880000,2927781
2019-04-08,50.810000,51.310000,3364147
2019-04-09,50.670000,51.040000,4001898
2019-04-10,50.990000,51.550000,3790472
2019-04-11,51.710000,51.550000,1893189
2019-04-12,51.370000,51.570000,1708378
2019-04-15,51.690000,51.710000,1919567
2019-04-16,51.720000,51.480000,2598046
2019-04-17,51.640000,51.750000,2165552
2019-04-18,51.590000,51.730000,1573283
2019-04-22,51.720000,51.740000,1367065
2019-04-23,51.700000,51.000000,4094139
2019-04-24,50.890000,50.670000,5034918
2019-04-25,50.450000,50.220000,3680711
2019-04-26,50.550000,51.090000,2560881
2019-04-29,50.940000,50.940000,1804544
2019-04-30,51.070000,51.480000,3429561
2019-05-01,51.560000,51.310000,3036655
2019-05-02,51.040000,51.260000,2550958
2019-05-03,51.230000,51.180000,1946705
2019-05-06,51.130000,51.450000,1690833
2019-05-07,51.060000,51.180000,3057983
2019-05-08,51.250000,50.890000,2091293
2019-05-09,50.940000,51.380000,3240240
2019-05-10,51.170000,51.540000,2680299
2019-05-13,51.140000,51.790000,2234094
2019-05-14,51.770000,51.980000,2620734
2019-05-15,51.910000,52.410000,1985432
2019-05-16,52.420000,52.100000,4433718
2019-05-17,52.050000,52.400000,3363717
2019-05-20,52.350000,52.710000,2921656
2019-05-21,52.770000,52.390000,2963132
2019-05-22,52.490000,52.700000,2542148
2019-05-23,52.600000,53.440000,5621901
2019-05-24,53.450000,52.820000,2626457
2019-05-28,52.570000,51.070000,4570083
2019-05-29,49.050000,48.240000,10379328
2019-05-30,48.440000,48.835000,4935943
2019-05-31,48.590000,49.470000,3855710
2019-06-03,49.430000,50.640000,3690114
2019-06-04,50.890000,50.875000,3828534
2019-06-05,51.550000,51.270000,3897737
2019-06-06,51.340000,51.330000,2673116
2019-06-07,51.620000,51.810000,2182902
2019-06-10,51.700000,51.330000,2473978
2019-06-11,51.100000,52.370000,2774475
2019-06-12,52.660000,52.620000,2821070
2019-06-13,52.690000,52.990000,1961589
2019-06-14,53.160000,53.410000,2060640
2019-06-17,53.500000,52.970000,2429962
2019-06-18,53.280000,52.450000,2610056
2019-06-19,52.370000,53.320000,2775251
2019-06-20,53.350000,54.030000,3500771
2019-06-21,54.040000,53.800000,3841947
2019-06-24,54.000000,53.660000,2762040
2019-06-25,53.870000,53.700000,5161103
2019-06-26,50.390000,51.310000,14180155
2019-06-27,51.260000,52.220000,5103123
2019-06-28,52.120000,52.560000,4132828
2019-07-01,52.890000,53.330000,5201555
2019-07-02,53.440000,53.550000,3201655
2019-07-03,53.840000,54.340000,3296679
2019-07-05,54.150000,54.180000,2325790
2019-07-08,54.230000,54.050000,3028595
2019-07-09,53.580000,53.310000,3280056
2019-07-10,53.690000,54.500000,4521703
2019-07-11,54.660000,53.560000,4766671
2019-07-12,53.640000,53.430000,3077339
2019-07-15,53.490000,53.110000,3304618
2019-07-16,52.960000,52.860000,4695057
2019-07-17,52.660000,53.040000,3050478
2019-07-18,53.020000,53.280000,2806958
2019-07-19,53.470000,52.780000,1652094
2019-07-22,52.850000,52.450000,1802024
2019-07-23,52.640000,52.390000,2489510
2019-07-24,52.250000,52.830000,2255440
2019-07-25,52.820000,53.740000,3824193
2019-07-26,53.770000,53.640000,2238818
2019-07-29,53.720000,53.680000,1983937
2019-07-30,53.860000,53.690000,2094291
2019-07-31,53.710000,53.120000,2849511
2019-08-01,53.330000,54.030000,3715764
2019-08-02,54.020000,53.710000,2683087
2019-08-05,53.530000,52.830000,2845227
2019-08-06,52.700000,52.510000,2733352
2019-08-07,52.380000,52.920000,2706453
2019-08-08,52.440000,54.020000,2503275
2019-08-09,53.980000,53.910000,2177475
2019-08-12,53.920000,54.280000,2287497
2019-08-13,54.390000,54.390000,2314411
2019-08-14,54.260000,53.740000,2714480
2019-08-15,53.970000,54.330000,2966930
2019-08-16,54.850000,55.030000,3830724
2019-08-19,55.080000,55.160000,3482038
2019-08-20,55.010000,54.290000,2736311
2019-08-21,54.620000,54.370000,2447366
2019-08-22,54.410000,54.690000,1721984
2019-08-23,54.790000,53.640000,2131531
2019-08-26,53.830000,54.000000,3434369
2019-08-27,53.420000,51.890000,5099338
2019-08-28,52.030000,53.125000,2946118
2019-08-29,53.420000,53.350000,1837061
2019-08-30,53.730000,53.800000,2564231
2019-09-03,53.780000,54.300000,2966397
2019-09-04,54.500000,54.310000,2875022
2019-09-05,54.490000,54.180000,2112610
2019-09-06,54.200000,54.960000,2878277
2019-09-09,55.050000,55.600000,5087052
2019-09-10,55.250000,54.530000,4161948
2019-09-11,54.330000,54.320000,3491310
2019-09-12,54.730000,54.090000,2747632
2019-09-13,53.800000,53.950000,2405356
2019-09-16,53.700000,54.540000,2916802
2019-09-17,54.470000,55.030000,4329805
2019-09-18,54.605000,54.510000,5781108
2019-09-19,54.380000,54.380000,3891296
2019-09-20,54.530000,54.330000,3690190
2019-09-23,54.490000,53.890000,1920224
2019-09-24,54.160000,54.190000,2795906
2019-09-25,54.370000,54.170000,2092570
2019-09-26,54.310000,54.980000,2048577
2019-09-27,55.000000,54.870000,1526217
2019-09-30,54.980000,55.120000,2115233
