Date, Open, Close, Volume
2018-12-31,6.580000,6.610000,177179
2019-01-02,6.510000,6.740000,376473
2019-01-03,6.710000,6.795000,422888
2019-01-04,6.940000,7.085000,505700
2019-01-07,7.100000,7.160000,225692
2019-01-08,7.230000,7.250000,128392
2019-01-09,7.270000,7.160000,166331
2019-01-10,7.120000,7.170000,158100
2019-01-11,7.140000,7.120000,107633
2019-01-14,7.010000,6.910000,451395
2019-01-15,6.880000,6.910000,264661
2019-01-16,6.920000,7.185000,172220
2019-01-17,7.180000,7.445000,341001
2019-01-18,7.460000,7.350000,144634
2019-01-22,7.360000,7.120000,183464
2019-01-23,7.180000,7.240000,158753
2019-01-24,7.250000,7.230000,77889
2019-01-25,7.310000,7.190000,100282
2019-01-28,7.190000,7.070000,129829
2019-01-29,7.100000,7.070000,97640
2019-01-30,7.110000,7.050000,162075
2019-01-31,7.060000,7.065000,116124
2019-02-01,7.060000,7.070000,113570
2019-02-04,7.040000,7.075000,224799
2019-02-05,7.070000,7.090000,126487
2019-02-06,7.110000,7.040000,100517
2019-02-07,7.050000,6.850000,157410
2019-02-08,6.790000,6.920000,78110
2019-02-11,6.920000,7.010000,89885
2019-02-12,7.080000,7.060000,157785
2019-02-13,7.090000,7.070000,115528
2019-02-14,7.090000,7.305000,228953
2019-02-15,7.300000,7.360000,211225
2019-02-19,7.400000,7.571500,183252
2019-02-20,7.640000,7.750000,947542
2019-02-21,7.760000,8.100000,947920
2019-02-22,8.100000,8.200000,2268602
2019-02-25,8.320000,8.320000,1364384
2019-02-26,8.400000,8.425000,1230446
2019-02-27,8.430000,8.750000,1727495
2019-02-28,8.790000,8.900000,1051303
2019-03-01,8.950000,8.740000,836667
2019-03-04,8.780000,8.520000,859572
2019-03-05,8.520000,8.350000,338803
2019-03-06,8.360000,8.340000,630362
2019-03-07,8.340000,8.340000,319760
2019-03-08,8.320000,8.300000,273411
2019-03-11,8.280000,8.300000,391551
2019-03-12,8.290000,8.300000,376249
2019-03-13,8.330000,8.240000,441799
2019-03-14,8.240000,8.170000,326215
2019-03-15,8.370000,8.400000,688585
2019-03-18,8.440000,8.490000,317048
2019-03-19,8.550000,8.530000,260970
2019-03-20,8.540000,8.830000,504446
2019-03-21,8.820000,9.000000,610755
2019-03-22,9.000000,9.080000,1055491
2019-03-25,9.110000,9.110000,671395
2019-03-26,9.150000,8.940000,345713
2019-03-27,9.020000,9.050000,328370
2019-03-28,9.070000,9.000000,318845
2019-03-29,9.060000,8.910000,284523
2019-04-01,8.950000,9.000000,133516
2019-04-02,9.000000,9.100000,497372
2019-04-03,9.110000,9.180000,562286
2019-04-04,9.230000,9.470000,668123
2019-04-05,9.500000,9.370000,391683
2019-04-08,9.360000,9.450000,400354
2019-04-09,9.440000,9.400000,313315
2019-04-10,9.450000,9.610000,370658
2019-04-11,9.640000,9.570000,435618
2019-04-12,9.600000,9.580000,440232
2019-04-15,9.590000,9.565000,315273
2019-04-16,9.620000,9.560000,328930
2019-04-17,9.580000,9.570000,373022
2019-04-18,9.520000,9.670000,365176
2019-04-22,9.670000,9.733200,470033
2019-04-23,9.790000,9.680000,447228
2019-04-24,9.680000,9.690000,443195
2019-04-25,9.690000,9.550000,547245
2019-04-26,9.520000,9.460000,364723
2019-04-29,9.500000,9.410000,320146
2019-04-30,9.640000,10.230000,908292
2019-05-01,10.310000,10.610000,942277
2019-05-02,10.690000,10.950000,941134
2019-05-03,11.000000,11.240000,818905
2019-05-06,11.100000,11.000000,641880
2019-05-07,10.930000,10.700000,740985
2019-05-08,10.700000,10.900000,690760
2019-05-09,10.740000,10.990000,450149
2019-05-10,10.920000,10.900000,379549
2019-05-13,10.820000,10.600000,487759
2019-05-14,10.600000,10.570000,787399
2019-05-15,10.500000,10.790000,409825
2019-05-16,10.670000,10.910000,420956
2019-05-17,10.820000,10.770000,216623
2019-05-20,10.710000,10.710000,324257
2019-05-21,10.770000,10.770000,299220
2019-05-22,10.730000,10.530000,276522
2019-05-23,10.470000,10.250000,448203
2019-05-24,10.250000,10.330000,283110
2019-05-28,10.220000,10.370000,358225
2019-05-29,10.430000,10.590000,508743
2019-05-30,10.550000,10.770000,337786
2019-05-31,10.630000,10.640000,313741
2019-06-03,10.140000,10.620000,288859
2019-06-04,10.730000,10.900000,589648
2019-06-05,10.960000,11.060000,833226
2019-06-06,11.060000,10.770000,465574
2019-06-07,10.850000,10.770000,355884
2019-06-10,10.780000,10.800000,441897
