Date, Open, Close, Volume
2018-12-31,1.440000,1.560000,110158
2019-01-02,1.530000,1.750000,165527
2019-01-03,1.790000,1.800000,184388
2019-01-04,1.790000,1.960000,206916
2019-01-07,1.920000,0.830000,3647293
2019-01-08,0.940000,0.684880,3785444
2019-01-09,0.710000,0.625100,1867908
2019-01-10,0.615000,0.552000,1863853
2019-01-11,0.585000,0.600000,5550886
2019-01-14,0.630000,0.610000,4233818
2019-01-15,0.610600,0.530100,1715467
2019-01-16,0.539900,0.576900,1569011
2019-01-17,0.630000,0.555000,1908485
2019-01-18,0.580000,0.544000,838850
2019-01-22,0.500000,0.550000,1109366
2019-01-23,0.535500,0.522000,502825
2019-01-24,0.500000,0.529800,571582
2019-01-25,0.500000,0.520900,548922
2019-01-28,0.520000,0.505100,579853
2019-01-29,0.515600,0.509800,509652
2019-01-30,0.510000,0.506000,334158
2019-01-31,0.500000,0.503000,254489
2019-02-01,0.530000,0.506000,386828
2019-02-04,0.480000,0.499900,265526
2019-02-05,0.530000,0.480000,363926
2019-02-06,0.483000,0.449900,712753
2019-02-07,0.445600,0.369800,2538818
2019-02-08,0.375000,0.390000,1044911
2019-02-11,0.392000,0.417000,592134
2019-02-12,0.420000,0.412000,560448
2019-02-13,0.429900,0.408000,219383
2019-02-14,0.450000,0.433800,733469
2019-02-15,0.443800,0.440600,667742
2019-02-19,0.460000,0.472600,625514
2019-02-20,0.490000,0.460100,390482
2019-02-21,0.463200,0.442100,312924
2019-02-22,0.460000,0.461500,570157
2019-02-25,0.479600,0.460000,383180
2019-02-26,0.456400,0.480000,978214
2019-02-27,0.489200,0.475000,379223
2019-02-28,0.500000,0.477500,527371
2019-03-01,0.471200,0.459500,289042
2019-03-04,0.500000,0.459500,452034
2019-03-05,0.450000,0.422900,679674
2019-03-06,0.430000,0.423100,363320
2019-03-07,0.422200,0.400100,311752
2019-03-08,0.407500,0.410000,128877
2019-03-11,0.410000,0.415000,180210
2019-03-12,0.415000,0.409900,175350
2019-03-13,0.412500,0.405000,653899
2019-03-14,0.420000,0.399900,707271
2019-03-15,0.395000,0.372200,481577
2019-03-18,0.400000,0.379700,384834
2019-03-19,0.377600,0.360100,687294
2019-03-20,0.370000,0.455000,3195786
2019-03-21,0.470000,0.460900,1059216
2019-03-22,0.435000,0.435000,12777
2019-03-25,0.436000,0.459850,897956
2019-03-26,0.464900,0.440100,583600
2019-03-27,0.453400,0.405100,938614
2019-03-28,0.405000,0.401000,422419
2019-03-29,0.400000,0.402100,254516
2019-04-01,0.400100,0.400000,174955
2019-04-02,0.410000,0.387600,684429
2019-04-03,0.407600,0.390000,267435
2019-04-04,0.410000,0.489943,5787631
2019-04-05,0.492000,0.479900,2543579
2019-04-08,0.499700,0.470000,943929
2019-04-09,0.475000,0.540097,5568138
2019-04-10,0.560000,0.652100,12729084
2019-04-11,0.680000,0.585200,2866377
2019-04-12,0.594100,0.562000,1777067
2019-04-15,0.600000,0.645000,1992577
2019-04-16,0.680000,0.560000,4300890
2019-04-17,0.520000,0.570000,1739882
2019-04-18,0.580000,0.530600,748971
2019-04-22,0.529900,0.500200,738675
2019-04-23,0.498000,0.480300,894251
2019-04-24,0.480200,0.484200,489396
2019-04-25,0.495800,0.472600,271667
2019-04-26,0.487400,0.493000,205542
2019-04-29,0.485000,0.500000,259405
2019-04-30,0.500000,0.524900,334321
2019-05-01,0.522000,0.600097,1347768
2019-05-02,0.600000,0.559000,406710
2019-05-03,0.576000,0.604900,515123
